comment,label_id
Áo với ảnh bị khác nhau á shop oi.,1
"Chất vải ok lắm nha, sờ mịn tay ghê",1
Đủ hết pk lun nha shop ơi 👍,1
Vải cũng dc đó ạ,1
"Ok, tạm ổn nha 👍",1
Giờ thấy phí ship quá chời quá đất.,1
"Quần may đẹp, vải cũng okela lắm lun á, mỗi tội hơi bị rộng eo xíu xiu. Mình mập nên lấy XL rùi mà ống quần vẫn cứ phải gọi là bự chà bá, mặc zô như váy lun =)) Các bạn mua nên giảm hẳn 1 sz nha, chắc là đẹp lunn đó.",1
Áo xinh mà ko có gương soi nên ko biết có hợp ko :(,1
"Lần đầu giặt tay ko ra màu nè (quần đen nha), nhưng các màu khác thì mình khuyên nên giặt tay lần đầu á cho chắc ăn, tránh bị lem màu nếu giặt máy đó.",1
"Ok, lần sau mik sẽ thử món khác xem sao.",1
"Áo mỏng quá, mặc vào sợ bị lộ bra ra ngoài ghê.",1
Vải ngoài đời ko đc giống ảnh cho lắm ạ,1
"Hàng y hình lunnn, đẹp xuất sắc!",1
Móng cũng ok so với giá đó.,1
Cái nhung này mặc lên xinh lắm á.,1
"Chất vải hơi bóng bóng, chắc do nhiều nilon í.",1
"Shop giao hàng nhanh lắm, mình còn được tặng thêm 2 cái nữa nè.",1
Mà chất lượng xài dc bao lâu thì chưa chắc à nha.,1
Áo nhận khum giống hình lắm lun á.,1
"Shop giao hàng nhanh, áo xinh lắm lun, vải okela, mặc lên dáng đẹp, sẽ ủng hộ tiếp.",1
"Cái cổ áo hơi rộng, chắc tầm 70kg mặc là đẹp đó ạ.",1
"Đóng gói kỹ lắm nha, ko sợ móp méo gì hết.",1
Ko đáng mua tí nào lun á 🥲,1
Chất lượng sao thì để dùng rùi biết nha.,1
Che phủ ở mức vừa phải.,1
Đồ shop ok mà gặp sự cố cần hỗ trợ thì mệt ghê á.,1
Ok tạm thôi nha mn,1
Lần thứ 3 rùi đó nha 😍,1
Nói chung là ko biết nói j luôn á.,1
"Vải mỏng như cái ô vậy á, giao hàng thì lâu ơi là lâu, ức chế ghê!",1
"Vải hơi mỏng xíu, nhưng mà okela nha mng ơi",1
Tui tưởng màu đen mà ai dè xanh đậm ghê luôn á.,1
Fb: Phạm Võ nha.,1
Mua thêm cái nữa đi ạ.,1
Nên lấy dây 2 ly nha mn ơi.,1
"Tiền nào của nấy bạn ạ, đồ xịn thì giá cao thôi 😆",1
"Vải hơi mỏng nha, với lại có 1 ít lỗi nhỏ à.",1
Sợ đồ cho bé quá.,1
"Liều mình thử xem sao, mong là quần đẹp :))",1
Tui thấy trên app nhà bán delay giao hàng 3 lần luôn á.,1
"Đóng gói kỹ lưỡng, giao hàng siêu tốc ạ.",1
Váy xinh mà hơi bó xíu thuii 🥲,1
Mình là nam k biết dùng có ok ko ạ,1
"Áo size M bị nhỏ hơn so với bảng sz shop đưa ra á, mà mẫu mã thì okela nha mn.",1
Shop đóng gói hơi sơ sài nên làm vỡ 2 cái gương của mình rùi ạ huhu :(,1
"Kéo hơi sượng nha mn, chắc xài lâu mới mượt dc :))",1
"Form này bự lắm, chỉ dành cho mấy bạn từ 55kg đổ lên thuii.",1
Chất lượng ok so với giá tiền.,1
"Áo nhận ok nè, chất vải tạm ổn. Mà tay áo ko giống hình lắm, tưởng nó có 2 lớp lồng vào nhau như trên ảnh ai dè tay nối bình thường. Cái này ra chợ mua chắc có 35k, hic.",1
Nói chung là với cái giá này thì chất lượng như vậy là ổn đó ạ.,1
"Mua đồ chỗ chị này nhìu lần rùi, lần nào cx ưng cái bụng lun, đồ xịn mà chị chủ nói chuyện cx dễ thương lắm 🥰.",1
Hồ có mùi ko thơm lắm mn ơi,1
Hàng ok lắm luôn mà hơi bị co giãn ít thôi nè.,1
Chất vải hơi to tí nhưng may lại thì mặc ok đó 👇.,1
Vì cái hộp cũ còn ít thôi.,1
Shop hứa tặng quà bù mà chả thấy j.,1
"Kẹp tóc bị dơ quá trời, nói chung là xài tạm dc á.",1
"Áo y hình lun nha, vải hơi mỏng tí thui mà dáng xinh lắm, đáng đồng tiền bát gạo á.",1
"Cũng tạm ok, ko bóng như hình lắm.",1
Áo y hình lunnnn mà size XL bị bé xíu à 😞,1
"Chất lượng sản phẩm quá tệ, không dùng được tí nào cả, thật sự thất vọng 😂😂😂",1
Shop ơi cho mình đổi màu khác dc ko ạ?,1
Áo vải hơi cứng xíu nha mn.,1
"Sản phẩm xài ok lắm, ko biết xài lâu có bền ko nè.",1
Đổi sang màu rêu nha.,1
"Shop ơi, màu giao ko giống hình tí nào lun ý.",1
Vải màu nâu sờ thích hơn vải màu đen nha.,1
Sao iCheck ko hiện z shop oi.,1
"Shop ơi, cái này ko giống màu đỏ của iron man lắm ạ, hơi khác xíu.",1
"Quả tròn xoe, ưng ghê",1
Ảnh vs ngoài đời hơi khác nha mn,1
"Chất lượng sp thì ok đó, mà szie hơi bị nhỏ mình ko ưng lắm.",1
"Shop cho 10 sao lun, mỗi cái 5 sao nha.",1
"Đáng từng đồng, giao hàng siêu tốc mà sản phẩm thì như hạch.",1
"Vải nhăn xíu, mà giao hàng lẹ ghê.",1
"Chỉ khi móng tay quẹt vào thì nó mới dễ bị xước thôi, còn bình thường thì ok nha",1
"Chất lượng sản phẩm okela lắm nha, ưng cái bụng ghê 💓",1
tem bảo hành đâu vậy ạ?,1
"Cái hộp hình của ngta là 60 tấm, hộp này có 30 tấm thôi à.",1
Bộ này dưới 45kg mặc là xinh xỉu luôn á shop ơi.,1
Chữ in trên tay áo to dã mannnn.,1
Giao lộn hay lộn của tui zậy shop ơi?,1
Chất liệu hơi mỏng hơn ảnh quảng cáo xíu nhưng với giá này thì okela nha mn.,1
"Hàng ok đó shop nhưng mà giao kiểu ko gói ghém gì hết, chai trơ trọi thế dễ đổ lắm ạ.",1
"Eo ôi, tui 45kg nè.",1
"Shop ơi giao size sai rùi ạ, xấu lắm lun á 😭",1
Hàng mỏng dính à shop ơi,1
"Hàng giao lẹ ghê, mà cái màu áo ko dc giống hình lắm lun á 😞",1
"Shop cho cái hộp son xịn xò ghê, bự chảng luôn á",1
Áo này mà dài thêm tí nữa thì chuẩn bài luôn ạ.,1
"Chất vải ok lắm, sờ mềm mềm thích ghê",1
"Đàn này thì okela, có xíu lỗi nhỏ mà ko ảnh hưởng gì lắm, âm thanh thì ấm hay lắm nha.",1
Cổ áo hơi bị rộng nè,1
Chắc mấy bồ mập mập từ 52kg trở lên mặc sẽ hơi chật đó nha.,1
"Giày chất vãi, mng mau triển lẹ nha hehe.",1
"Áo mặc lên thoải mái lắm, ko bị bí như mấy loại khác. Nhưng mà vì nó thoải mái nên ko có tác dụng nâng ngực đâu nha.",1
"Hàng chất lượng, giá hợp lý nha mng ơi.",1
"Ơ cái shop này lạ ghê, gửi sai màu mình đặt rùi nè 😠",1
Áo bị rộng hơn quần xíu ạ.,1
"Sản phẩm ok nha, dùng dc đó.",1
Chai này thơm mà ko có tinh dầu í.,1
"Cái thì màu xanh vải mỏng, cái màu xám vải dày hơn, mà hai cái size cũng khác nhau lun á.",1
Giày xám đế xanh lá nha shop ơi.,1
Áo ko rộng như hình đâu ạ.,1
Okela ❤️,1
Đúng là tiền nào của nấy ha.,1
"Mua màu 3 với 6 mà shop giao 5 với 7 lận, mà hàng thì cũng okie đó.",1
"Trời ơi, shop này bán rẻ ghê, mua chỗ khác tới 200k mà vải y chang vậy á.",1
"Okla hết, chỉ có mỗi cái áo hai dây là hơi kì kì thôi à!!",1
"Cũng ok, ko xuất sắc lắm nhưng cũng ko tệ đâu.",1
Shop ơi lần sau gói hàng cẩn thận hơn tí nha.,1
Shop chăm sóc khách hàng ok lắm ạ.,1
"Chất vải hơi nhão nhão mà cũng tàm tạm, đúng là tiền nào của nấy thôi ạ.",1
Mọi ngừi ủng hộ shop mình nha!,1
"Shop ơi, có mỗi cái tội là app báo giao hàng trễ 3 lần lun í ạ.",1
Hàng y hình lun nha shop ơii,1
"Chất lượng ok lắm nha, giá này là hợp lý rùi.",1
K đúng như tui kì vọng lắm lunnn,1
"Áo này mút mỏng lắm, mặc lên xinh xĩnnn, ngực bé thì mn nên lấy nhỏ hơn 1 sz nha (mình mặc 36 lại lấy 34 đó).",1
"Hàng giao hơi lâu tí mà gói ghém xịn xò, sp dùng ok nha mn.",1
Giặt có 1 lần mà vải hơi dão rùi ạ,1
Lạp xưởng hơi mặn nên ăn kèm với cơm mới ngon.,1
Vải hơi mỏng nhưng form áo okela lắm nha.,1
"Áo ren tay áo bị rách rùi ạ, hơi buồn :(",1
"Vải dày dặn lắm nha, cảm giác như nỉ luôn chứ ko mỏng manh như áo thun đâu.",1
"Quần y hình nha mn, mà shop ko có chỗ chọn size nên gửi đại 2 cái sz M lun, tui mặc chật kook. Lần sau shop nên cho chọn size để khách dễ mặc hơn nha.",1
"Ai thích mặc rộng thì hơi khó nha, tui 47kg mặc áo này thấy cũng ôm sát người lắm á.",1
Áo mặc tạm ổn mà hơi bị chật bn ơi.,1
Chất vải ok lắm nha,1
"Vải ok, mình 42kg mặc vừa đẹp, k bị rộng đâu nha.",1
"Giao hàng siêu tốc luôn, mà vải thì hơi tệ so với mong đợi nha.",1
"Ui tr chia buồn nha, lần sau cẩn thận hơn xíu nè 😅 Em đặt nhầm màu à, hic 😥",1
Nghe review khen nức nở luôn mà.,1
cái nào ra cái nấy nha b ơi,1
Ko lên màu xíu nào.,1
Vỏ gối may hơi ẩu nhưng mà với giá này thì cũng tạm đc.,1
"Khóa kéo hơi sượng xíu, kéo nhẹ nhàng là lên tuốt ạ.",1
"Vải hơi mỏng hơn mình nghĩ, với lại cái nếp gấp cx to hơn mình tưởng tượng nữa á.",1
"Quần này mặc dày dặn y như ảnh, okela lắm nha.",1
Quần y chang hình lunnn ạ.,1
"Shop ơi, mình đặt hình 5 mà sao gửi mình hình 3 z ạ?",1
"Shop giao nhầm size bé xíu, mặc ko lọt lun. Đặt 2 bộ mà có 1 bộ xài dc, bộ kia bé tí à.",1
M 58kg mặc XL hơi bị rộng nha mn.,1
"Mn nên lấy lên 1 sz nha, mặc hơi bí ý.",1
Lần thứ hai mua máy của shop rùi nè,1
"Chất vải ok mà, ko co giãn mấy.",1
Form hơi rộng nhg vải ok lắm lun ạ,1
Chất lượng ok đó ạ.,1
Vải hơi mỏng nha shop,1
"Cafe sữa thơm nức mũi lunnn, ưng ghêee",1
Hàng nhận ko như hình đăng.,1
Ko thấy có ghi size ạ,1
"Shop bán thẻ ok lắm ạ, cảm ơn admin nha.",1
"Cái này xài ok lắm, y chang đi spa luôn á.",1
"Shop ơi, mình nhận đc hàng rùi nhưng thiếu 2 vỏ bút ạ.",1
Nhìn bé bé xinh xinh ghêee.,1
Chưa uống nên chưa biết ngon hay dở ạ.,1
"Sản phẩm này ok đó, giá cả hợp lý so với chất lượng.",1
"Sáng nay tui nhận 2 đơn nha, 1 đơn là mỹ phẩm mua 5 tặng 3.",1
"Như clip nha mn, chuẩn bài luôn ạ.",1
Chat cũng ok nha,1
Hàng ok lắm lun mà bị rộng xíu mn ạ,1
Đường may đẹp ghê,1
Xinh như ảnh lun ạ.,1
Len hơi mỏng nha.,1
Đáng đồng tiền bát gạo 👍,1
"Gắn vô gắn ra dễ lắm nha mn, do hai đầu tháo rời dc, mà lưu ý nhớ cặp ngọc để gắn ko bị cứng ghim á.",1
"Hàng ok lắm nha, mà giao hơi lâu thôi à.",1
"Chất lượng ổn áp, đúng với giá tiền.",1
"Okela, giá này mà có em nó thì cx ưng lắm lunnnn",1
"Màu ko ưng lắm, đỏ đô đậm quá nhìn già ghê í 😥",1
"Shop gửi thiếu hàng, mình đợi mãi mới thấy shop rep tin nhắn, chắc tại shop đông khách nên quên béng cái áo 33k của mình lun.",1
Mỏng thiệt á nhưng mà với giá này thì ok rùi.,1
Vải hơi mỏng nha mn.,1
"Sản phẩm xài ok lắm nha, nhưng mà có tí xíu vấn đề thôi à.",1
Vải thì ok đó mà hơi bị bé tí xíu à.,1
"Áo này dễ nhăn dã man, ngồi xe ô tô là hơi ngại lun á.",1
Vải hơi cứng nha ạ.,1
"Giày y hình lun, giao hàng nhanh dã man, trưa hôm qua đặt trưa nay có liền :3",1
Mọi người ủng hộ shop nha!,1
Tiền nào của nấy thôi ạ.,1
Shop ơi sao ko che ib em mà lại đăng công khai thế ạ 😭,1
"Vải ok lắm lun á, mà cái lót ngực hơi mỏng thui, đường may thì chuẩn rùi 👍",1
"Shop gói hàng xịn xò, giao hàng nhanh, okela lắm. Chỉ hơi tiếc là cái cổ áo ko ưng lắm thôi ạ.",1
Sản phẩm chất lượng ok nha mn,1
"Shop tư vấn nhiệt tình ghê, ưng cái bụng ghê luôn á",1
"Eo ơi, m tới 40kg lun á.",1
"Lần này tui lấy lên 1 sz mà nó vừa khít luôn, chắc lần sau phải lấy lớn hơn nữa.",1
"Sản phẩm xài ok lắm nha mn, mà giao hàng hơi lâu xíu thôi chứ ko có j để chê, cho 3 sao nè.",1
"Shop ơi chú ý giúp e vụ size nha, màu lỡ có sai e còn mặc dc chứ size sai là bỏ lun á 😅",1
Quần quảng cáo co giãn chỉnh bụng mà giao hàng đâu có đâu shop ơi. Sản phẩm thì tạm ok đó.,1
"Shop giao hàng okela, mà thái độ phục vụ thì hơi tệ ạ. Tui nhắn tin hỏi lúc mua thì rep lẹ lắm, mà mua xong nhắn hỏi thì bặt vô âm tín lun 😑",1
Áo cứ bị tụt xuống hoài lun á :(( Chất quần 20k mặc sướng hơn nhma vs giá này thì chất liệu cx ok đó.,1
"Ok ạ, đóng gói okela, giao hàng nhanh lắm luôn.",1
Có túi nilon bọc hộp cám nên ko bị sao đâu.,1
Thiếu 1 miếng lót giày shop ơi.,1
"Ok, giá này là hợp lý rồi.",1
"Okela, sp thì ổn mà sz hơi bé so với mình, mình lấy sz to nhất rùi mà mặc vẫn hơi chật ý.",1
"Oke, mà vải hơi mỏng xíu, vs giá 9k thì cx ko đòi hỏi gì hơn dc.",1
"Quần lên dáng ok lắm, vải cũng xịn sò nữa, mỗi tội hơi bị rộng bụng vs ống đói xíu huhu. Chắc do mình mập nên lấy XL mà ống vẫn bự chà bá, như mặc váy lun á =)) Ai mua thì nên trừ hao lấy nhích xuống 1 sz nha.",1
"Khăn mỏng dính à, hơi bị mỏng luôn đó.",1
Giá này mà có cái áo này thì ok đó bạn ơiii :))),1
"Shop ơi đợi tí nha, để tui soi cái đt 10p là nó nóng ran rùi ơiiiii :))",1
"Vải ok dày dặn nha shop, mà đường may hơi lỏng lẻo xíu à",1
Áo xinh xỉu lun á shop ơi 🥰,1
Hơi lâu nha shop ơi.,1
Màu ok nha.,1
Gói hàng sơ sài ghê á.,1
"Hàng ok lắm ạ, giao cx nhanh mà cái hộp nó móp quá trời lun á shop ơiii 😥",1
Cảm ơn anh Dũng nhiều ạ.,1
Thiếu mất 1 miếng lót giày lun ạ.,1
"Form này hơi chật xíu, tay với mông hơi bó í, shop làm rộng xíu nữa cho dễ mặc đồ ngủ đi ạ, rộng tí cũng ko sao đâu haha.",1
"Chất lượng ok la, dùng tạm dc đó ạ.",1
Hàng giao hơi lâu ạ,1
Ăn uống vô là phải đánh thôi 😅,1
Vải hơi mỏng nha shop ơi.,1
May mà mình kịp thời can ngăn lại kịp.,1
"Tui đi làm 8 tiếng/ngày, đâu có rảnh mà đi đặt điều đâu nè.",1
"Okela, hàng tạm ổn mà giao lẹ ghê.",1
"Shop ơi, giao nhầm bảng màu mắt rùi ạ.",1
Bộ này form hơi rộng hơn bình thường nha mn ơi.,1
"Ok la, giá này mà có sản phẩm này là quá hợp lý rùi.",1
Size S mà bự xỉu luôn á shop ơi 😭,1
"Shop ok lắm nha, chất vải hơi dày vs hơi nóng xíu thuiii.",1
"Chắc do form ngta mặc lên nó hơi lùn, nên tui phải sửa lại cho cao hơn tí.",1
Son lên môi mướt lắm ạ.,1
"Áo giống ảnh ghê, mà mặc hơi cụt xíu á.",1
"Form này hơi ôm nha mng, mình ko mập mà mặc vô vẫn hơi bó tay vs mông á, shop coi làm rộng hơn xíu mặc dễ chịu hơn nhaaa, rộng tí cũng ko sao đâu hihi.",1
Vải xịn mà hơi bị bé á shop ơiii :((.,1
"Áo xinh xỉu, nhìn sang dã mannn, mình ưng lắmmmm mà khổ nỗi đẻ xong béo ú ko mặc vừa nữa 😭.",1
"Áo này chất vải lạ lắm, ko giống mấy cái kaki em hay mua.",1
"Tím già xỉu lun á, tưởng đâu màu hồng xinh lắm chứ 😭",1
Dán hơi khó vs ko khít lắm nhưng mà dính okela lắm lun nha mn,1
Son lì xịn đó ạ,1
Hàng nhận ko giống ảnh tẹo nào lun á :((,1
"Tưởng 1 miếng ai dè shop gửi 5 miếng, okela lắm ạ",1
"Áo bị dính bẩn ở ngực nè, nhưng giặt là sạch bong kin kít luôn 😂",1
Mua ở đâu z mn,1
Tiền nào của nấy mà.,1
Chất liệu cũng bình thường thôi à nha.,1
"Vải hơi bóng nhẹ, ko nhăn tí nào.",1
"Vải cũng ok đó ạ, tạm ổn.",1
Ko sao ạ.,1
"Hơi mỏng á, bên trong ko có mút j hết trơn.",1
Chất vải hơi mỏng nhưng mà sản phẩm ok á.,1
"Sản phẩm này ko ưng lắm nhưng giá vậy thì cũng ok, mà chắc cũng ko dùng dc nhiều.",1
"Form hơi rộng, giống y như hình lun á.",1
Dài ghê á,1
"Hàng cx tạm ok đó shopp, mà cái khuy áo nó bị rạch lỗi xíu ngay chỗ đường may bị rách lun, nhìn hơi kỳ kỳ. Đường may thì ok la rùi đó, nhưng mà mặc vô nhìn già qué à.",1
Màu vải ok ghê á mn,1
Túi bé hơn ảnh quảng cáo nhìu lun á 😭,1
Nhìn qua thì tưởng lỏng lẻo chứ gói ghém kỹ lắm nha shop ơi.,1
"Áo ngoài đời ngắn hơn trong ảnh nha, mà chất vải thì cũng tạm đc.",1
Nói chung thì tiền nào của nấy thôi.,1
Hàng chuẩn thái lan lunnnn,1
Đóng gói sơ sài quá à.,1
Vàng mà chuyển qua nâu lun á 🥲,1
"Áo y hình, shop giao lẹ ghê lun á shipper cx nhanh nữa",1
"Sản phẩm okela nha, mua 2 bộ cùng mẫu mà 1 cái vừa 1 cái rộng quá trời.",1
Okela nhaaa,1
Chờ hơi lâu xíu nhưng áo đẹp xuất sắc shop ơi.,1
"Hàng ok la lắm đó, giá này là quá hời rùi.",1
Sz màu nude nhỏ hơn sz màu đen nha shop ơi,1
"Shop ơi, để ý giùm e vụ size nha, nhầm màu thì đổi dc, chứ size sai là e chịu lun đó ạ.",1
"Hàng đúng như ảnh lun, ok nha.",1
Tui có đòi trả đồ đâu nè.,1
"Đóng gói xinh xắn, giao hàng thì siêu tốc. Dùng tạm ổn so với giá tiền, mấy bạn đừng kêu ca nhiều, rẻ mà đòi ngon thì hơi khó nha, miễn sao hợp giá là ok rùi.",1
"Sản phẩm xịn lắm ạ, mà đóng gói hơi lỏng lẻo tí thôi.",1
Áo sơ mi lụa form rộng mặc hơi bí xíu nha mn.,1
Vải thì ok rùi mà cái chữ in nhìn chán ghê á 🥲,1
Form hơi rộng nhưng vải xịn nha mng ơii,1
Đặt nhầm size nên hơi rộng so với người mình lun ạ.,1
"Áo mỏng dính, mặc ko ấm tí nào",1
"Oke, giao hàng nhanh dã man, 2 ngày là tới rùi.",1
Màu bên ngoài hơi sẫm hơn trong ảnh nha ạ,1
Đúng là tiền nào của nấy bạn ạ.,1
Hàng nhận hơi khác so với ảnh quảng cáo xíu ha.,1
"Okela, mình lấy 3 cái luôn.",1
Ngực mình nhỏ mà lưng to nên mặc ok 😂 bầu ngực hơi rộng tí nhưng mà ko sao đâu ạ.,1
Ống đùi ko co giãn nên mng đùi to thì hơi khó mặc nha.,1
Lần này thì nhớ rùi nè.,1
"Sáng nay tui nhận đc 2 đơn lận, 1 đơn là mỹ phẩm mua 5 món mà shop cho tới 3 món lun á",1
"Túi áo bị tuột chỉ, tạm thôi ạ.",1
Mong là shop rút kinh nghiệm vụ này nha!,1
Giá này là hợp lý nè,1
"Sản phẩm xịn xò lắm nha, mà hơi chật tí xíu thôi nè.",1
Form hơi rộng hơn so với mong đợi nha mn.,1
"Sản phẩm xài ok lắm nha, chất lượng ổn áp.",1
"Khá lỏng lẻo mấy chỗ gài dây để đeo túi, cứ sợ nó tuột ra í.",0
Shop ơi giao nhầm size rùi ạ 😭,0
"Phí ship hơi cao, shop nên chọn ghtk cho khách đỡ tốn kém ạ.",0
Chất vải hơi tệ á.,0
"Trải nghiệm mua hàng ở shop này tệ dã man, tui mua 2 món mà shop chỉ gửi có 1. Nhắn tin hỏi thì shop hứa gửi bù mà đợi cả tuần chả thấy đâu. Nhắn thêm thì shop lơ luôn, dù thấy shop online :)) hơn ngày rồi vẫn im re :)) đúng là quá tệ.",0
"Ối shop ơi, tui đặt mẫu khuy cài trước mà giao cho tui mẫu khác rùi 😞",0
"Giao sai mẫu, sai kiểu lun á 😭",0
":p Bọc ni lông bên ngoài hơi dơ tí thui, còn lại thì okela ạ",0
"Vải mỏng dính như lụa, đâu phải kate như shop đăng đâu ạ.",0
Sản phẩm nhận được ko giống như mình nghĩ cho lắm ạ.,0
Dáng ko đẹp lắm ạ,0
"Tệ dã man, ko cho 1 sao nào luôn 😠",0
"Cái shop này làm ăn chán ghê, chả có tí uy tín nào.",0
Mang thai 6 tháng nặng 54kg mà mặc size XL vẫn bị chật bụng á.,0
Shop gửi thiếu 1 món ạ.,0
"Shop ơi, em mua 8 cái mà bị trùng 3-4 cái, phải khác màu chứ ạ.",0
"Hàng chật quá, kéo lên ko dc lun",0
"Quần ghi sữa đẹp xỉu á, chứ cái quần vàng nhạt kia nhìn chán lắm.",0
Màu ở ngoài hơi khác so vs ảnh xíu ạ.,0
Vải hơi mỏng nha mn,0
"Sản phẩm bị xước nhẹ, có tí gỉ sét à nha.",0
Hơi mặn xíu mà vẫn ok nha mng 👍,0
"Hàng vớ vẩn, ship thì lâu ơi là lâu, lần sau ko mua nữa.",0
"Thiếu hàng, đang đợi shop duyệt trả hàng ạ.",0
Tức á trờiiiii 😤,0
"Trời ơi, mùi gì mà kinh khủng quá vậy!",0
"Shop chăm sóc khách hàng tốt ghê, mà rep tin nhắn hơi lâu xíu. Lần sau cố gắng nhanh hơn nha shop.",0
"Quần này form nhỏ xíu, size 28 mà như 26 luôn á.",0
Giày dở ẹc à.,0
Cái cúc áo nó bị nhăn nhúm xíu hà.,0
Shop làm ăn chán ghê á.,0
Tưởng túi xịn hiệu nổi tiếng mà ai dè bình thường ghê.,0
Chất liệu ok nè so với giá thì thấy cũng ổn áp đó.,0
Nhìn như đồ thừa ấy.,0
Shop soạn hàng vs gửi hơi chậm ạ.,0
Áo có mùi hôi khó chịu dã man.,0
"Combo quần mà mua đc tặng bộ đĩa thần đồng trong nôi, mà tui đăng ký mail rùi mà gần 2 ngày rùi vẫn chưa thấy đâu hết, shop bảo 24h có mà giờ vẫn chưa có, hơi ức chế xíu 😠",0
Màu ngoài cx hơi khác so vs ảnh ý ạ.,0
"Giao thiếu váy, nt shop ko rep, y như lừa đảo z đó shop ơi.",0
"Hàng bị thiếu tùm lum, shop coi lại nha.",0
Đặt số 5 mà giao cho tui số 1 lun á.,0
"Quần đai rộng xỉu, rộng muốn tuột luôn á.",0
Chỉ thêu bị bong tróc vài chỗ ở hình in nha shop.,0
Đang mò cách sửa lại xem sao.,0
"Shop giao sai màu, nt thì bặt vô âm tín lun.",0
Mua 2 bộ khác mẫu khác màu mà shop gửi 2 bộ cùng mẫu chỉ khác màu thui ạ 🥲,0
Vải hơi cứng xíu nha mn,0
"Lần trc đặt 5 cái thì giao có 4 cái, nhắn shop hoài ko thấy tl gì hết.",0
Hàng lỗi tùm lum hết trơn shop ơi.,0
"Shop ơi, giao sai độ dài rùi ạ",0
Shop ko giao hàng mà vẫn lấy tiền nha mọi người.,0
"Sản phẩm nhận được k như mong đợi, chất liệu tạm, giá hơi cao so vs chất lượng í ạ.",0
"Vải mỏng dính, form bé hơn hẳn lunnn.",0
"Đóng gói sơ sài quá, cái hộp móp méo hết trơn à.",0
"Mọi ng cho xin ý kiến, có ai bị shop này lừa như em ko? mn cẩn thận nha",0
"Ủa mn ơi, cái áo này nhìn ngoài khum có đc như hình đâu nha. Giá thì hơi chát mà chất lượng thì cx bình thường thui, hông có đáng tiền lắm đâu ạ.",0
"Đường chỉ may hơi cẩu thả, chỉ có vắt sổ thôi à.",0
Áo thì ghi là tim thêu mà tìm mãi ko thấy cái tim nào luôn ạ :((,0
"Áo giống ảnh nhưng cái quả nó bự quá, mặc lên ngực ko có ôm gì hết, nhìn xấu ghê.",0
"Chữ đen hơi bự, ko giống hình lắm ạ.",0
Sản phẩm dùng ok nhưng mà bị dơ :(,0
Chai nhựa này ko an toàn cho PC đâu mn ơi.,0
Nói chung là với cái giá này thì ko đáng tiền.,0
"Áo xấu dã man, giặt xong cứng đơ như giấy, mỏng lét lun, shop làm ăn gian dối quá trời quá đất.",0
Vải hơi nóng và bí bách ghê á.,0
"Ảnh đầu đúng nè, còn mấy ảnh sau có màn hình LED là của con AF2005 đó ạ.",0
"Hàng nhận ko y hình như quảng cáo, chữ nike lẽ ra fai có kim tuyến mà ko có, check mã thì ko thấy sản phẩm lun, buồn ghê mà cx nhận rui ko biết làm sao nữa ạ 😑😑",0
"Áo tay hơi dài xíu, mặc zô trông như mẹ bầu lun á :((",0
"Huhu áo chưa mặc mà túi áo đã bị rách rồi, hơi buồn xíu ạ.",0
"Shop làm ăn kiểu gì vậy, chẳng ra làm sao cả.",0
"Quần này ko co giãn nhaz, mà nóng hơn áo luôn í.",0
"Áo chất lượng ổn áp so với giá, mà tay áo may hơi cẩu thả.",0
"Áo nhận về nhỏ xíu xiu, cứ tưởng form rộng như hình ai dè size M nhìn chán ghê 😑.",0
Cái balo 399k mà sale còn 99k thì hơi tệ ha.,0
buồn ghê 😥,0
Phim hay mà giá cũng okela ghê á.,0
"Mua 2 bộ mà shop giao 2 bộ y chang nhau, ko hiểu j luôn ạ.",0
Nhìn bên ngoài nhìn bự hơn trong ảnh nhìu nha.,0
"Mặt iron man bị trầy xước tùm lum shop ơi, nhìn ko dc mượt tí nào.",0
"Ơi, mình lấy cho khách mà lại nhầm mẫu rùi ạ.",0
"Form rộng quá shop ơi, tui 48kg mà mặc cứ lùng bùng ý. Shop tư vấn sai rùi.",0
Sz hơi nhỏ xíu huhu.,0
Áo bị tuột chỉ nhiều ghê á shop ơi :(,0
Màu k giống hình lắm ạ,0
"Shop giao nhầm màu rùi ạ, mình đặt đen mà shop giao trắng, hic.",0
"Áo này mặc lên chán ghê á, ko hợp với mình tí nào.",0
Đường chỉ nối 2 màu bị lệch hẳn 1.5cm lun á.,0
Váy này mông nó bị phồng lên rồi gập lại nhìn kì kì á bạn,0
"Quần này ko co dãn nha mn, mà lại còn nóng hơn cả áo nữa á.",0
"Váy mỏng dính, nóng nực y như nilong, chất lượng tệ ko chấp nhận dc.",0
Chất lượng sp tệ ghê á.,0
Áo bị rơi mất cúc lunnn :((,0
Buồn ghê luôn á 😞,0
"Áo đen ra màu nhiều lắm mn ơi, giặt lần đầu là thấy rõ luôn.",0
"Áo nhận về xấu y như hình lun, chất vải thì như thun lót, ko có dc như hình tưởng là thun giấy 😞",0
"hơi ưng cái bụng nha mn ơi, đáng từng xu luôn ý 🥰",0
Đặt 2 mà shop giao có 1 cái à.,0
"Áo bị lem chữ, vải dễ bị xù lông, màu ko trắng tinh như mình tưởng tượng.",0
Hơi tệ xíu ạ,0
Áo mới giặt tay mà sứt chỉ tùm lum lun á.,0
Huhu hàng bị rách 1 tí ạ.,0
"chỉ may hơi ẩu xíu, như đồ chợ vậy đó, mà thôi giá này cx tạm ổn",0
Sạc dự phòng k sài dc lun á 😥,0
